type,bom_ref,license-id,group,author,name,version,purl,path,description,vcs-url,vcs-comment,website-url,website-comment,issue-tracker-url,issue-tracker-comment,distribution-url,distribution-comment,hash-alg,hash-value,author-email,deprecated-status,deprecation-reason,timestamp
library,@bcoe/v8-coverage@1.0.2,MIT,@bcoe,Charles Samborski,v8-coverage,1.0.2,pkg:npm/%40bcoe/v8-coverage@1.0.2,node_modules/@bcoe/v8-coverage,Helper functions for V8 coverage files.,git://github.com/bcoe/v8-coverage.git,"as detected from PackageJson property ""repository.url""",https://github.com/bcoe/v8-coverage#readme,"as detected from PackageJson property ""homepage""",https://github.com/bcoe/v8-coverage/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@bcoe/v8-coverage/-/v8-coverage-1.0.2.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,eb300193f10203f418482435346895c306d07ab50267e4d06e9eb843702099f36fbab1c7d23f13b576b5a9b4a15c0eaaaa4a408f85795bca4fea62ded6670ca8,demurgos@demurgos.net,active,Active in npm registory,2025-01-15T17:30:44.481Z
library,@vitest/utils@4.0.18,MIT,@vitest,,utils,4.0.18,pkg:npm/%40vitest/utils@4.0.18#packages/utils,node_modules/@vitest/utils,Shared Vitest utility functions,git+https://github.com/vitest-dev/vitest.git#packages/utils,"as detected from PackageJson property ""repository.url"" and ""repository.directory""",https://github.com/vitest-dev/vitest/tree/main/packages/utils#readme,"as detected from PackageJson property ""homepage""",https://github.com/vitest-dev/vitest/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@vitest/utils/-/utils-4.0.18.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,9ac31128b3152d6ca0a4adeed87c9b822e0c36371826fc136f446ed3df9f3b20972204f9ada60fd38d4345176226223793fd94e9211b0044c1dd8b41ad490214,,active,Active in npm registory,2026-02-26T16:20:07.409Z
library,@vitest/pretty-format@4.0.18,MIT,@vitest,,pretty-format,4.0.18,pkg:npm/%40vitest/pretty-format@4.0.18#packages/pretty-format,node_modules/@vitest/pretty-format,Fork of pretty-format with support for ESM,git+https://github.com/vitest-dev/vitest.git#packages/pretty-format,"as detected from PackageJson property ""repository.url"" and ""repository.directory""",https://github.com/vitest-dev/vitest/tree/main/packages/utils#readme,"as detected from PackageJson property ""homepage""",https://github.com/vitest-dev/vitest/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@vitest/pretty-format/-/pretty-format-4.0.18.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,3f6e062b71ae959582e6dcfceeec749bc3800eb4085150cf2238e3eb9bc15d81b5ed9794dea0fbafe30d67544dbf897c086536bed4d1aa2c6b3a2f5f624ff22b,,active,Active in npm registory,2026-02-26T16:20:00.399Z
library,tinyrainbow@3.0.3,MIT,,,tinyrainbow,3.0.3,pkg:npm/tinyrainbow@3.0.3,node_modules/tinyrainbow,A small library to print colourful messages.,git+https://github.com/tinylibs/tinyrainbow.git,"as detected from PackageJson property ""repository.url""",https://github.com/tinylibs/tinyrainbow#readme,"as detected from PackageJson property ""homepage""",https://github.com/tinylibs/tinyrainbow/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/tinyrainbow/-/tinyrainbow-3.0.3.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,3d291b2d4a313854732588e3c4726df71ae8ec3fa28a580c5ff0bd95ac3356e62221d722861f435e65626c17bc966705ad18bf57394f8c1c5b37bac7db8abcfd,,active,Active in npm registory,2025-09-08T14:42:36.839Z
library,ast-v8-to-istanbul@0.3.11,MIT,,Ari Perkkiö,ast-v8-to-istanbul,0.3.11,pkg:npm/ast-v8-to-istanbul@0.3.11,node_modules/ast-v8-to-istanbul,AST-aware v8-to-istanbul,git+https://github.com/AriPerkkio/ast-v8-to-istanbul.git,"as detected from PackageJson property ""repository.url""",https://github.com/AriPerkkio/ast-v8-to-istanbul,"as detected from PackageJson property ""homepage""",https://github.com/AriPerkkio/ast-v8-to-istanbul,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/ast-v8-to-istanbul/-/ast-v8-to-istanbul-0.3.11.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,4326bd7e4a287cc8c204d55d58834c8c1e4a66f9187da3bdfda9f09169e3c626e9594c68e621e5dac39d3fbfee02a691b9462ea28f2b0f09db69a295171a14bf,ari.perkkio@gmail.com,active,Active in npm registory,2026-02-26T19:46:14.045Z
library,ast-v8-to-istanbul@0.3.11|js-tokens@10.0.0,MIT,,Simon Lydell,js-tokens,10.0.0,pkg:npm/js-tokens@10.0.0,node_modules/ast-v8-to-istanbul/node_modules/js-tokens,Tiny JavaScript tokenizer.,git+https://github.com/lydell/js-tokens.git,"as detected from PackageJson property ""repository.url""",https://github.com/lydell/js-tokens#readme,"as detected from PackageJson property ""homepage""",https://github.com/lydell/js-tokens/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/js-tokens/-/js-tokens-10.0.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,94cfd40734267c9468f400576cf59e9a2bdd096f15d86f051da1ddca941a232e76dec9d48e88345bbd5ac965d38e247e8b178cc951cdd977299d377f9623e0fd,,active,Active in npm registory,2025-12-08T21:09:55.633Z
library,@jridgewell/resolve-uri@3.1.2,MIT,@jridgewell,Justin Ridgewell,resolve-uri,3.1.2,pkg:npm/%40jridgewell/resolve-uri@3.1.2,node_modules/@jridgewell/resolve-uri,Resolve a URI relative to an optional base URI,git+https://github.com/jridgewell/resolve-uri.git,"as detected from PackageJson property ""repository.url""",https://github.com/jridgewell/resolve-uri#readme,"as detected from PackageJson property ""homepage""",https://github.com/jridgewell/resolve-uri/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@jridgewell/resolve-uri/-/resolve-uri-3.1.2.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,6d12128022233f6d3fb5b5923d63048b9e1054f45913192e0fd9492fe508c542adc15240f305b54eb6f58ccb354455e8d42053359ff98690bd42f98a59da292b,justin@ridgewell.name,active,Active in npm registory,2024-02-14T19:32:38.290Z
library,estree-walker@3.0.3,MIT,,Rich Harris,estree-walker,3.0.3,pkg:npm/estree-walker@3.0.3,node_modules/estree-walker,Traverse an ESTree-compliant AST,git+https://github.com/Rich-Harris/estree-walker.git,"as detected from PackageJson property ""repository.url""",https://github.com/Rich-Harris/estree-walker#readme,"as detected from PackageJson property ""homepage""",https://github.com/Rich-Harris/estree-walker/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/estree-walker/-/estree-walker-3.0.3.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,ed150a7d781230c933b7a66e5e6a9aa4ebab2c63cf7e08fa97db9167b9511a896f934cb6ca871cdf92dd731282e4f419767d8332a8a8010d8da1672b4ca9a6ea,,active,Active in npm registory,2023-07-09T22:05:07.091Z
library,@types/estree@1.0.8,MIT,@types,,estree,1.0.8,pkg:npm/%40types/estree@1.0.8#types/estree,node_modules/@types/estree,TypeScript definitions for estree,git+https://github.com/DefinitelyTyped/DefinitelyTyped.git#types/estree,"as detected from PackageJson property ""repository.url"" and ""repository.directory""",https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/estree,"as detected from PackageJson property ""homepage""",https://github.com/DefinitelyTyped/DefinitelyTyped/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@types/estree/-/estree-1.0.8.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,7561f31dad96a845c8fced44f4e8eba1c313289976992ac4a258752289abbfa53e26e3706875ec5f1f5b2eee601bb05458520dd2c90840943f2f5ac87b1e17eb,,active,Active in npm registory,2025-08-03T06:41:29.848Z
library,istanbul-lib-coverage@3.2.2,BSD-3-Clause,,Krishnan Anantheswaran,istanbul-lib-coverage,3.2.2,pkg:npm/istanbul-lib-coverage@3.2.2#packages/istanbul-lib-coverage,node_modules/istanbul-lib-coverage,Data library for istanbul coverage objects,git+ssh://git@github.com/istanbuljs/istanbuljs.git#packages/istanbul-lib-coverage,"as detected from PackageJson property ""repository.url"" and ""repository.directory""",https://istanbul.js.org/,"as detected from PackageJson property ""homepage""",https://github.com/istanbuljs/istanbuljs/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/istanbul-lib-coverage/-/istanbul-lib-coverage-3.2.2.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,3bc769b05fabd1657ff0c35129f9e6aed09686e2a3c6bab6c3e8e9cc12f95192938b62de5569d63a6591c4595eb0938d99cfb02c01af29064439a9e4a342c54e,kananthmail-github@yahoo.com,active,Active in npm registory,2023-11-08T13:31:07.145Z
library,istanbul-lib-report@3.0.1,BSD-3-Clause,,Krishnan Anantheswaran,istanbul-lib-report,3.0.1,pkg:npm/istanbul-lib-report@3.0.1#packages/istanbul-lib-report,node_modules/istanbul-lib-report,Base reporting library for istanbul,git+ssh://git@github.com/istanbuljs/istanbuljs.git#packages/istanbul-lib-report,"as detected from PackageJson property ""repository.url"" and ""repository.directory""",https://istanbul.js.org/,"as detected from PackageJson property ""homepage""",https://github.com/istanbuljs/istanbuljs/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/istanbul-lib-report/-/istanbul-lib-report-3.0.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,1827c4d66b6c1c63842c253c7bf67b616ce99b26ebc7ff9d4937cbaef63ca9199a63acd74ca5a7e964088da005c34ebd89c9ba19530d920bb437323888f65437,kananthmail-github@yahoo.com,active,Active in npm registory,2023-07-25T14:31:38.537Z
library,make-dir@4.0.0,MIT,,Sindre Sorhus,make-dir,4.0.0,pkg:npm/make-dir@4.0.0,node_modules/make-dir,Make a directory and its parents if needed - Think `mkdir -p`,git+https://github.com/sindresorhus/make-dir.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/make-dir#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/make-dir/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/make-dir/-/make-dir-4.0.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,8577544d960854eb75131fff8c0422fb04d9669529c018ffd10b0ecea7a06f7ac630c78989212ee712c79d87c1ad1578447dbe38248e3bde48b3fef1d562786f,sindresorhus@gmail.com,active,Active in npm registory,2025-09-10T18:24:35.991Z
library,semver@7.7.4,ISC,,GitHub Inc.,semver,7.7.4,pkg:npm/semver@7.7.4,node_modules/semver,The semantic version parser used by npm.,git+https://github.com/npm/node-semver.git,"as detected from PackageJson property ""repository.url""",https://github.com/npm/node-semver#readme,"as detected from PackageJson property ""homepage""",https://github.com/npm/node-semver/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/semver/-/semver-7.7.4.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,bc5282d8812d427561a53efc875629f30cf0adff0233e33328c1c62597c1b738593727111675ec1e4e84e53c4892432c80d4bb99d5f700607bc7640cd9d8b894,,active,Active in npm registory,2026-02-05T17:23:11.443Z
library,supports-color@7.2.0,MIT,,Sindre Sorhus,supports-color,7.2.0,pkg:npm/supports-color@7.2.0,node_modules/supports-color,Detect whether a terminal supports color,git+https://github.com/chalk/supports-color.git,"as detected from PackageJson property ""repository.url""",https://github.com/chalk/supports-color#readme,"as detected from PackageJson property ""homepage""",https://github.com/chalk/supports-color/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/supports-color/-/supports-color-7.2.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,aa9080bd197db2db8e1ef78ab27ec79dc251befe74d6a21a70acd094effe2f0c5cf7ed2adb02f2bf80dfbedf34fc33e7da9a8e06c25d0e2a205c647df8ebf047,sindresorhus@gmail.com,active,Active in npm registory,2025-09-08T17:16:23.348Z
library,has-flag@4.0.0,MIT,,Sindre Sorhus,has-flag,4.0.0,pkg:npm/has-flag@4.0.0,node_modules/has-flag,Check if argv has a specific flag,git+https://github.com/sindresorhus/has-flag.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/has-flag#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/has-flag/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/has-flag/-/has-flag-4.0.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,1329094ff4352a34d672da698080207d23b4b4a56e6548e180caf5ee4a93ba6325e807efdc421295e53ba99533a170c54c01d30c2e0d3a81bf67153712f94c3d,sindresorhus@gmail.com,active,Active in npm registory,2023-04-17T23:19:31.649Z
library,istanbul-reports@3.2.0,BSD-3-Clause,,Krishnan Anantheswaran,istanbul-reports,3.2.0,pkg:npm/istanbul-reports@3.2.0#packages/istanbul-reports,node_modules/istanbul-reports,istanbul reports,git+ssh://git@github.com/istanbuljs/istanbuljs.git#packages/istanbul-reports,"as detected from PackageJson property ""repository.url"" and ""repository.directory""",https://istanbul.js.org/,"as detected from PackageJson property ""homepage""",https://github.com/istanbuljs/istanbuljs/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/istanbul-reports/-/istanbul-reports-3.2.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,1c6616592fde86a4d5df1375d22db7b643e4a47e3a30b08830534269a28d6af0174c5d5192ac5ac043ed9e39c667a5ca4889c12a488e03904a4be699898dc0bc,kananthmail-github@yahoo.com,active,Active in npm registory,2025-08-18T12:13:17.620Z
library,html-escaper@2.0.2,MIT,,Andrea Giammarchi,html-escaper,2.0.2,pkg:npm/html-escaper@2.0.2,node_modules/html-escaper,fast and safe way to escape and unescape &<>' chars,git+https://github.com/WebReflection/html-escaper.git,"as detected from PackageJson property ""repository.url""",https://github.com/WebReflection/html-escaper,"as detected from PackageJson property ""homepage""",https://github.com/WebReflection/html-escaper/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/html-escaper/-/html-escaper-2.0.2.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,1f688cb5dd08e0cb7979889aa517480e3a7e5f37a55d0d2d144e094bb605c057af5d73263a9f66c8dad4bc28340fac2cf22aa444f05f28781bc228354a694b7e,,active,Active in npm registory,2022-06-18T21:52:34.448Z
library,magicast@0.5.2,MIT,,,magicast,0.5.2,pkg:npm/magicast@0.5.2,node_modules/magicast,Modify a JS/TS file and write back magically just like JSON!,git+https://github.com/unjs/magicast.git,"as detected from PackageJson property ""repository.url""",https://github.com/unjs/magicast#readme,"as detected from PackageJson property ""homepage""",https://github.com/unjs/magicast/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/magicast/-/magicast-0.5.2.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,1376498782774bd29fc1d8d985ed9a7e3e91f651883793e17abd69177f541ab5d1aaafd50da195206375dc18c7776bbc07ad6102b0063a7b28ee704ea2e5b74d,,active,Active in npm registory,2026-02-05T01:35:51.917Z
library,source-map-js@1.2.1,BSD-3-Clause,,Valentin 7rulnik Semirulnik,source-map-js,1.2.1,pkg:npm/source-map-js@1.2.1,node_modules/source-map-js,Generates and consumes source maps,git+https://github.com/7rulnik/source-map-js.git,"as detected from PackageJson property ""repository.url""",https://github.com/7rulnik/source-map-js,"as detected from PackageJson property ""homepage""",https://github.com/7rulnik/source-map-js/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/source-map-js/-/source-map-js-1.2.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,51758c2a12cec1529bef6f0852d40f5f17d853ebac7726ed52b2bff2e184f0240cbeb84ea70bf30c1c23d108522fb31073bbc8b084811bc550f3e203431a5f40,v7rulnik@gmail.com,active,Active in npm registory,2024-09-08T16:22:55.834Z
library,obug@2.1.1,MIT,,Kevin Deng,obug,2.1.1,pkg:npm/obug@2.1.1,node_modules/obug,A lightweight JavaScript debugging utility~ forked from debug~ featuring TypeScript and ESM support.,git+https://github.com/sxzz/obug.git,"as detected from PackageJson property ""repository.url""",https://github.com/sxzz/obug#readme,"as detected from PackageJson property ""homepage""",https://github.com/sxzz/obug/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/obug/-/obug-2.1.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,b93a85f4cb8fada010f88b273dfdfae911b870ff51b548bb30b3b537728473ec1bd1aeb22a978bd259a4d880758d8e4a1cf0254dce93fc945d0bf62ac4737091,sxzz@sxzz.moe,active,Active in npm registory,2025-11-22T09:31:55.542Z
library,std-env@3.10.0,MIT,,,std-env,3.10.0,pkg:npm/std-env@3.10.0,node_modules/std-env,Runtime agnostic JS utils,git+https://github.com/unjs/std-env.git,"as detected from PackageJson property ""repository.url""",https://github.com/unjs/std-env#readme,"as detected from PackageJson property ""homepage""",https://github.com/unjs/std-env/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/std-env/-/std-env-3.10.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,e464b5d8574e64d9623399803b115183b22bd295b3f0c769626e8063a54f906a5b03b67399bccd701250d063efbf25a0718ed00210a07fd532f3d234ddf68b92,,active,Active in npm registory,2026-02-17T22:31:20.604Z
library,vitest@4.0.18,MIT,,Anthony Fu,vitest,4.0.18,pkg:npm/vitest@4.0.18#packages/vitest,node_modules/vitest,Next generation testing framework powered by Vite,git+https://github.com/vitest-dev/vitest.git#packages/vitest,"as detected from PackageJson property ""repository.url"" and ""repository.directory""",https://vitest.dev,"as detected from PackageJson property ""homepage""",https://github.com/vitest-dev/vitest/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/vitest/-/vitest-4.0.18.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,84e42e2bb8741462a00406aceefd26480b27beb22002f5a64458e6ce927b4b01471f7835936bb7ec9b58c0ec2610a84ae993b7bfd8200c1066d0b6b52c22b8b9,anthonyfu117@hotmail.com,active,Active in npm registory,2026-02-26T16:20:33.753Z
library,vitest@4.0.18|picomatch@4.0.3,MIT,,Jon Schlinkert,picomatch,4.0.3,pkg:npm/picomatch@4.0.3,node_modules/vitest/node_modules/picomatch,Blazing fast and accurate glob matcher written in JavaScript~ with no dependencies and full support for standard and extended Bash glob features~ including braces~ extglobs~ POSIX brackets~ and regular expressions.,git+https://github.com/micromatch/picomatch.git,"as detected from PackageJson property ""repository.url""",https://github.com/micromatch/picomatch,"as detected from PackageJson property ""homepage""",https://github.com/micromatch/picomatch/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/picomatch/-/picomatch-4.0.3.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,e604e680463fb2a2ba8055cb22c40d1f5f6559be1e6cf0cb03849d2cfeddb169085c75a51baea83ee56f5d21853e9a58673f190d9ab475862b6c77c109551bd5,,active,Active in npm registory,2025-07-15T19:39:26.657Z
library,@vitest/ui@4.0.18,MIT,@vitest,,ui,4.0.18,pkg:npm/%40vitest/ui@4.0.18#packages/ui,node_modules/@vitest/ui,UI for Vitest,git+https://github.com/vitest-dev/vitest.git#packages/ui,"as detected from PackageJson property ""repository.url"" and ""repository.directory""",https://github.com/vitest-dev/vitest/tree/main/packages/ui#readme,"as detected from PackageJson property ""homepage""",https://github.com/vitest-dev/vitest/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@vitest/ui/-/ui-4.0.18.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,086276e5b73c7d18bc2e877fdc61d2bd744a8bb9c1a379318740295b8c828e6ad69919a54f9dc1e44d3c5d14994658b2806d1a54dc4bac112a3d8773fca702b5,,active,Active in npm registory,2026-02-26T16:20:55.357Z
library,fflate@0.8.2,MIT,,Arjun Barrett,fflate,0.8.2,pkg:npm/fflate@0.8.2,node_modules/fflate,High performance (de)compression in an 8kB package,git+https://github.com/101arrowz/fflate.git,"as detected from PackageJson property ""repository.url""",https://101arrowz.github.io/fflate,"as detected from PackageJson property ""homepage""",https://github.com/101arrowz/fflate/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/fflate/-/fflate-0.8.2.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,70f254e3b39a02809b834a41bf3b20a533e19a1a88e5e26387f248bbcb4f8f9abe4fb88bbd6fc901852a984eca381e11d59c8487305a210a50a5aadd045e73f0,arjunbarrett@gmail.com,active,Active in npm registory,2024-02-07T00:36:56.231Z
library,flatted@3.3.3,ISC,,Andrea Giammarchi,flatted,3.3.3,pkg:npm/flatted@3.3.3,node_modules/flatted,A super light and fast circular JSON parser.,git+https://github.com/WebReflection/flatted.git,"as detected from PackageJson property ""repository.url""",https://github.com/WebReflection/flatted#readme,"as detected from PackageJson property ""homepage""",https://github.com/WebReflection/flatted/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/flatted/-/flatted-3.3.3.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,197fb2b30e0f042cf43f3a2c1c37a964600d12e14230bae7453884cbd31c1a39a409063046ae00fd7efce86fdf8ccffe3a3b16494d59ad8e6ac8045998efeec2,,active,Active in npm registory,2025-02-18T08:55:07.324Z
library,pathe@2.0.3,MIT,,,pathe,2.0.3,pkg:npm/pathe@2.0.3,node_modules/pathe,Universal filesystem path utils,git+https://github.com/unjs/pathe.git,"as detected from PackageJson property ""repository.url""",https://github.com/unjs/pathe#readme,"as detected from PackageJson property ""homepage""",https://github.com/unjs/pathe/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/pathe/-/pathe-2.0.3.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,5948c6700a8fd6041a72841ef8e049b0503b2dde03c97b9422367971cef970b1ef27b76d36c4ee8298712000f0b294be02b68051e3c22ab495b4f2c58ff17cf3,,active,Active in npm registory,2025-02-11T19:47:36.057Z
library,sirv@3.0.2,MIT,,Luke Edwards,sirv,3.0.2,pkg:npm/sirv@3.0.2,node_modules/sirv,The optimized & lightweight middleware for serving requests to static assets,git+https://github.com/lukeed/sirv.git,"as detected from PackageJson property ""repository.url""",https://github.com/lukeed/sirv#readme,"as detected from PackageJson property ""homepage""",https://github.com/lukeed/sirv/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/sirv/-/sirv-3.0.2.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,db0702fe81b11e2b3f0681e490fc2576088f49872964adc9536f16a0c56fe79c87260719f2b957bee1bd899820cfeb14d5de1b460206012c325aa8f1bb714cd2,luke@lukeed.com,active,Active in npm registory,2025-09-03T22:05:27.853Z
library,@polka/url@1.0.0-next.29,MIT,@polka,Luke Edwards,url,1.0.0-next.29,pkg:npm/%40polka/url@1.0.0-next.29,node_modules/@polka/url,Super fast~ memoized `req.url` parser,git+https://github.com/lukeed/polka.git,"as detected from PackageJson property ""repository.url""",https://github.com/lukeed/polka#readme,"as detected from PackageJson property ""homepage""",https://github.com/lukeed/polka/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@polka/url/-/url-1.0.0-next.29.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,c304005a1592b8769a83c738abf28dfef0a878e258b21008bcc4300f81a949bdce89992515fbc08268f4542041226469b85fda160211ce59579555fddc97afc3,luke@lukeed.com,active,Active in npm registory,2025-04-09T18:41:21.608Z
library,mrmime@2.0.1,MIT,,Luke Edwards,mrmime,2.0.1,pkg:npm/mrmime@2.0.1,node_modules/mrmime,A tiny (2.8kB) and fast utility for getting a MIME type from an extension or filename,git+https://github.com/lukeed/mrmime.git,"as detected from PackageJson property ""repository.url""",https://github.com/lukeed/mrmime#readme,"as detected from PackageJson property ""homepage""",https://github.com/lukeed/mrmime/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/mrmime/-/mrmime-2.0.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,637c1074583655ae9eb6f43923cdb252119db0aadc628c7aa7b15f2f52db2b6278574d45f531a57a94c88672b6e2dee4a1989b9a0f36286825840d572b922c2d,luke.edwards05@gmail.com,active,Active in npm registory,2025-02-17T18:17:05.390Z
library,totalist@3.0.1,MIT,,Luke Edwards,totalist,3.0.1,pkg:npm/totalist@3.0.1,node_modules/totalist,A tiny (195B to 220B) utility to recursively list all (total) files in a directory,git+https://github.com/lukeed/totalist.git,"as detected from PackageJson property ""repository.url""",https://github.com/lukeed/totalist#readme,"as detected from PackageJson property ""homepage""",https://github.com/lukeed/totalist/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/totalist/-/totalist-3.0.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,b1fe22dfb9d0d8b071e26df007be32fae6e8a6ae96fdd2335e0d050c68ec62764755ad436bc147f39df094bda0b54860fb12578df937914652dc146841ea1005,luke.edwards05@gmail.com,active,Active in npm registory,2023-04-03T18:36:39.704Z
library,tinyglobby@0.2.15,MIT,,Superchupu,tinyglobby,0.2.15,pkg:npm/tinyglobby@0.2.15,node_modules/tinyglobby,A fast and minimal alternative to globby and fast-glob,git+https://github.com/SuperchupuDev/tinyglobby.git,"as detected from PackageJson property ""repository.url""",https://superchupu.dev/tinyglobby,"as detected from PackageJson property ""homepage""",https://github.com/SuperchupuDev/tinyglobby/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/tinyglobby/-/tinyglobby-0.2.15.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,8f666ae0dc90606e573124f871bb34d8093c88951dc513345c8e50cb15ee64ecca3883665aeae9dec997bb7cb9c03709ae9b70a528e05c7cc8431474a265e58d,,active,Active in npm registory,2025-09-06T18:52:04.513Z
library,tinyglobby@0.2.15|fdir@6.5.0,MIT,,thecodrr,fdir,6.5.0,pkg:npm/fdir@6.5.0,node_modules/tinyglobby/node_modules/fdir,The fastest directory crawler & globbing alternative to glob~ fast-glob~ & tiny-glob. Crawls 1m files in < 1s,git+https://github.com/thecodrr/fdir.git,"as detected from PackageJson property ""repository.url""",https://github.com/thecodrr/fdir#readme,"as detected from PackageJson property ""homepage""",https://github.com/thecodrr/fdir/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/fdir/-/fdir-6.5.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,b486d8b596ee70eb340511aa3c992c84951874bf920c7edd54cf208f2f84469dd60148cb105244fb4da46a7c87b708d63a7c2b298062c0098cd29e242c90275e,thecodrr@protonmail.com,active,Active in npm registory,2025-08-14T16:56:04.110Z
library,tinyglobby@0.2.15|picomatch@4.0.3,MIT,,Jon Schlinkert,picomatch,4.0.3,pkg:npm/picomatch@4.0.3,node_modules/tinyglobby/node_modules/picomatch,Blazing fast and accurate glob matcher written in JavaScript~ with no dependencies and full support for standard and extended Bash glob features~ including braces~ extglobs~ POSIX brackets~ and regular expressions.,git+https://github.com/micromatch/picomatch.git,"as detected from PackageJson property ""repository.url""",https://github.com/micromatch/picomatch,"as detected from PackageJson property ""homepage""",https://github.com/micromatch/picomatch/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/picomatch/-/picomatch-4.0.3.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,e604e680463fb2a2ba8055cb22c40d1f5f6559be1e6cf0cb03849d2cfeddb169085c75a51baea83ee56f5d21853e9a58673f190d9ab475862b6c77c109551bd5,,active,Active in npm registory,2025-07-15T19:39:26.657Z
